subject_id,psi_spearman_rho
1216,-0.054558847340343185
1217,-0.5427558370679262
1218,-0.3617175755428358
1219,-0.3739043035057493
1220,-0.4395391185677313
1221,-0.0760145384059545
1222,-0.1796638833860547
1223,-0.49029995581525393
1224,-0.36017717604330995
1225,-0.4625199689026244
1227,-0.37206704266773516
1228,-0.3072459989815043
1230,-0.4092892882238407
1231,-0.3984655919891507
1232,-0.3963405718290131
1233,-0.28642102634564937
1234,-0.2735110694527929
1235,-0.27963547011459705
1236,-0.34244532507483655
1238,-0.5451587604670616
1239,0.007010074090219385
1240,-0.2291402053890868
1241,-0.43664982930132556
1242,-0.24847358996698696
1243,-0.14554104028109394
1244,-0.2899264024249527
1245,-0.17075435412582088
1247,-0.3586358907570903
1248,-0.3763552701632373
1249,-0.21773861929469557
1250,-0.19119238193145813
1251,-0.4769712039199534
1252,-0.14594923469300014
1253,-0.2811730549054836
1254,-0.36700689371839046
1255,-0.4287666426622242
1256,-0.2396108278262519
1257,-0.3151941487085329
1258,-0.458913632139919
1259,-0.28655346345684396
1260,-0.2845002165446701
1261,-0.054875349353458724
1263,-0.1704936923610924
1264,-0.435992362485079
1265,-0.5111198629181222
1266,-0.1274986094761957
1267,-0.375449136737105
1268,-0.34116116981208156
1269,-0.38159293663634264
1270,-0.5806164204222745
1271,-0.2083077225475544
1272,-0.13705566520197152
1274,-0.20945204454545296
1275,-0.4284038511431379
1276,-0.5065556540559895
1277,-0.19451646104579384
1278,0.029599167102466087
1279,-0.4143198596146052
1294,-0.1087861947536014
1295,-0.19200658211896038
1311,-0.4017098069829036
1387,-0.19340513206816964
1388,-0.4884419880063279
1389,-0.28032081084517524
1392,-0.38818676275219766
1393,-0.3069805336334602
1395,-0.22914772597249827
1396,-0.3855898207314159
1398,-0.14394975046745728
1399,-0.36326684973604534
1400,-0.1589208417295997
1401,-0.41185342115839174
1402,-0.4259846165227216
1403,-0.2552729947109166
1404,0.008249964096711864
1405,0.05701132643320847
1406,-0.3092670692064821
1407,-0.09698087284666813
1408,0.03198893268040747
1409,-0.24996096608718882
1410,-0.576408325112139
1411,-0.18942083012000005
1412,-0.5640579427547353
1413,-0.2046625459869871
1414,0.14013651520591214
1415,-0.4074218312098744
1416,-0.3096981448385138
1417,-0.45568625070094987
1418,-0.20392766287408284
1419,-0.28933235565273274
1420,-0.2971484758311421
1421,-0.24183686654652595
1422,-0.3847633443931864
1423,-0.201420177339932
1424,0.0693223077371917
1425,-0.40955591149372694
1426,-0.24537162596914103
1427,-0.5603618471037006
1428,-0.1495542436515151
1429,-0.2866565308369424
1430,-0.5151916781302747
1431,-0.12804959164198476
1432,-0.1081090825455199
1433,-0.23365667098742748
1434,-0.3009633239777873
1435,-0.08860909179817454
1436,-0.2843146601475509
1437,-0.35915246639375975
1438,-0.1406808594584546
1439,-0.3777115308620166
1440,-0.23213063230219785
1441,-0.18717392757485768
1442,-0.2170113279910583
1443,-0.23723499015796132
1444,-0.632530454229927
1445,-0.22220811108497582
1446,-0.4109169837091766
1447,-0.3725403597615079
1448,-0.33218448030143877
1449,-0.26224860988890536
1450,-0.14915778073291963
1451,-0.19113503232011747
1452,-0.11100718679616565
1453,-0.28749392705485677
1454,-0.39658496734985366
1455,-0.42215727253155694
1456,-0.17936316225654114
1457,-0.28362216711546745
1458,-0.20734087551223454
1459,-0.08532762041246911
1460,-0.35253933874425086
1461,-0.23591433234304565
1462,-0.2083567371190984
1463,-0.1741710281047721
1464,-0.40564934635722055
1465,-0.30129959959974506
1466,-0.1298919372921837
1467,-0.015281861335317753
1468,-0.25277886454602805
1469,-0.07040047573802595
1470,-0.1408594502383445
1471,-0.29503739056190115
1472,-0.12772608220815476
1473,-0.13459546284918059
1474,-0.04795219290811369
1475,-0.34174696920235537
1476,-0.20824432138481655
1477,-0.473147888146903
1478,-0.2230480960555058
1479,-0.2815881019692823
1480,-0.32635528115374884
1481,-0.3144447195885655
1482,-0.3486591330539572
1483,-0.21756964149145017
1484,-0.2874300823846441
1485,-0.2630371556851109
1486,-0.2420415478842286
1487,-0.05977530638673657
1488,-0.3994178585276912
1489,-0.47659435217496776
1490,-0.45883696494147197
1491,-0.33604977478136305
1492,-0.0687322421124457
1493,-0.5141988866198631
1494,-0.23103265029844236
1495,-0.2101788901070193
1496,-0.3183894210354078
1497,-0.3233033649693992
1498,-0.5199832941338944
1500,-0.18152845303708645
1501,-0.29024866622078876
1502,-0.4269637558737006
1503,-0.2486420789579263
1504,-0.4530354354863798
1505,-0.4185342894134651
1506,-0.15424271314648538
1507,-0.24237445986551534
1508,-0.350094403594529
1509,-0.18833178077716778
1510,-0.3781795274660526
1511,-0.30480140775662595
1512,-0.1716129510716706
1513,-0.37090083593622125
1514,-0.13468141520547058
1515,-0.36860471692490004
1516,-0.30471075532661906
1517,-0.29925912979610675
1518,-0.30583313960497904
1519,-0.22754073188462312
1520,-0.047698855023444134
1521,-0.4743692218303729
1522,-0.3510990848251284
1523,-0.46437382809158356
1524,-0.3732092202224782
1525,-0.124633964137589
1526,-0.3947647242982866
1527,-0.5050043920835569
1528,-0.44420693031727976
1529,-0.3910499297592143
1530,-0.23359339510639754
1531,-0.2108382537784332
1532,-0.4012289674762596
1533,-0.3003276819529322
1534,-0.295298499837395
1535,-0.4777673842735844
1536,-0.33630266870300957
1537,-0.21955137752521747
1538,-0.26021507620828604
1539,-0.11336061204853735
1540,-0.29520358878360714
1541,-0.3619557474311972
1542,-0.34995973704986627
1544,-0.19767081077130486
1545,-0.22142106692814226
1546,0.17283796729236903
1547,-0.20201792934629403
1548,-0.3973770238708935
1549,-0.12157101406047978
1550,-0.2126814904814187
1551,-0.3157214744584811
1552,-0.36314926550532056
1553,-0.20682879542274568
1554,-0.5403429636327307
1555,-0.2868358529599947
1556,-0.29471110053943145
1557,-0.5275096132867778
1558,-0.3826912995885444
1559,-0.14687751823343878
1560,-0.18832610785477777
1561,-0.22972271409081824
1562,-0.25758919684649223
1563,-0.21665181436151432
1564,-0.25217065475221234
1565,-0.10871253309020085
1566,-0.4289708032663023
1567,-0.3581322626764734
1569,-0.13687048577975244
1570,-0.18143577172408426
1571,-0.27918000732154724
1572,-0.12519172373681053
1573,-0.31372660058226537
1574,-0.2652008504101483
1575,-0.1630822997277634
1576,-0.40301715447561226
1577,-0.08258742071045118
1578,-0.4545889468721725
1579,-0.5653633296613046
1580,-0.39938777628119576
1582,-0.35111422978722623
1583,-0.5382265414177124
1584,-0.17521070283789839
1585,-0.3598051844736626
1587,-0.35475715731024243
1588,-0.5714215203432956
1589,-0.28893738967946736
1590,-0.5392054570468842
1591,-0.239908243334157
1592,0.05545184323430388
1593,-0.3600023081713768
1594,-0.45260182497444534
1595,-0.33355925286494365
1596,0.01897998788395488
1598,-0.08538353314406656
1600,-0.3150821840590768
1601,-0.5757623377448493
1602,-0.2746358478958387
1603,-0.24284484432062534
1605,-0.5050702320937784
1606,-0.3643492617986307
1607,-0.3367797030636549
1608,-0.25301306269582585
1609,-0.1217598022545854
1610,-0.23566442981487584
1611,-0.2869372930848854
1612,-0.2315957215306214
1613,-0.17799172069128993
1614,0.170747068175015
1615,-0.1798115532065714
1616,-0.29099570298081856
1617,-0.24721909177521326
1618,-0.44339524747768966
1619,-0.4704537178541327
1620,-0.3304936053735583
1621,-0.47351293208524237
1622,-0.26363596183199345
1623,-0.16663149875638406
1624,-0.13878850672369872
1625,0.22107411768153534
1626,-0.1671199590405974
1627,-0.4096994469349942
1628,-0.29161657758697024
1629,-0.2705683897350601
1630,-0.31918216774797453
1631,-0.015732036727384362
1632,-0.07772773526939422
1633,-0.41203077470825517
1634,-0.3691117086476255
1635,-0.24080380456359018
1636,-0.26261564734001863
1637,-0.4448520580969314
1638,-0.46093747544506475
1639,-0.36552073170888827
1640,-0.46042528078041445
1641,-0.4192218354294063
1642,-0.20380607554416758
1643,-0.3492691718806298
1644,-0.3721459585855321
1645,-0.5254710434257713
1646,-0.46284500956086594
1647,-0.31115674131924453
1648,-0.15291402414474967
1649,-0.4040558391501001
1651,-0.18750599200887968
1652,-0.35720630948242466
1653,-0.21134183236042664
1654,-0.5151805590911923
1655,-0.2093160998522379
1656,-0.03317953529878285
1657,-0.45910766736832437
1658,-0.2770651856855166
1659,-0.36270591872884905
1660,-0.36358768623933835
1661,-0.43169990332614505
1662,-0.516389403101141
1663,-0.4554840295049581
1664,-0.3498234395118268
1665,-0.24305776779458896
1666,-0.3836003041207866
1667,-0.3218983795894427
1668,-0.312778791439946
1669,-0.35471492419246503
1670,-0.336120932799558
1671,-0.1993148876547345
1672,-0.46733757886274324
1673,-0.36179344457852913
1674,-0.3660855739619747
1675,-0.42752634374869014
